scheduled_days,distance_km,order_volume,processing_time,weather_rain,peak_traffic,day_of_week,is_weekend,month,is_holiday_season,distance_category,risk_level
4,556.9045098330314,1.8199999930000001,0.877028001707872,0,0,5,1,3,0,2,1
2,334.70064770405673,1.799999997,2.502487924401986,1,0,5,1,3,0,1,1
1,553.1920365906868,2.6399999860000003,2.9022078383319965,1,0,5,1,3,0,2,2
1,528.7699512618559,4.9999999850000005,2.9291241790211964,1,0,5,1,3,0,2,2
1,490.5502847514755,3.459999979,1.797530919106797,0,0,5,1,3,0,1,2
4,290.00787006109823,3.399999991,1.0982399623987755,0,0,5,1,3,0,1,1
4,548.7474826897377,1.75,0.8525224118647785,0,1,5,1,3,0,2,1
1,283.26471132774316,4.599999996,1.1143341012303247,0,1,5,1,3,0,1,2
1,219.58467502821495,4.520000012000001,2.0540824430273807,0,1,5,1,3,0,1,2
1,242.982776508868,3.25,1.5896934957048416,0,1,5,1,3,0,1,2
2,326.9431678579524,2.599999994,1.6935106579173893,0,0,5,1,3,0,1,1
4,125.82533982852647,4.48000002,1.685716072958358,0,0,5,1,3,0,1,1
4,326.48650397575534,2.5,2.4836156436003933,0,0,5,1,3,0,1,0
4,387.32475497623125,4.75,2.5783692696333245,1,0,5,1,3,0,1,1
4,543.9660983943731,6.0,0.5348815029990011,0,0,5,1,3,0,2,1
4,574.9841619532434,4.399999976,2.795553147578921,1,1,5,1,3,0,2,2
4,131.7628747041001,1.98,1.4710663370262027,0,0,5,1,3,0,1,0
1,359.95468720288386,1.960000001,1.102041066062905,0,0,5,1,3,0,1,2
2,616.2114600705645,4.0,2.9900414623295806,1,0,5,1,3,0,2,2
4,444.86381074625456,5.95,0.8063192754438082,0,0,5,1,3,0,1,0
4,314.92608899750275,3.9699999999999998,1.3026246103770085,0,0,5,1,3,0,1,0
4,452.9910816479398,5.9,2.767751644024604,1,0,5,1,3,0,1,1
1,320.31565850950466,4.360000016,1.6890796233940548,0,0,4,0,3,0,1,2
4,484.8932566998391,5.850000005,2.8145195965673078,1,0,4,0,3,0,1,1
2,565.9648789859461,3.0,1.1037851424792242,0,0,4,0,3,0,2,1
4,172.38432265167154,1.949999999,1.5185453456646434,0,0,4,0,3,0,1,0
4,559.3273749693325,1.940000001,0.6291318355073418,0,0,4,0,3,0,2,0
1,207.08385227030072,5.800000005,1.6356710309608458,0,0,4,0,3,0,1,1
1,689.9830679795097,5.749999995,0.5012398640653255,0,0,4,0,3,0,2,2
4,208.5805200521195,3.94,1.292202824039331,0,0,4,0,3,0,1,0
4,337.0169634706968,5.700000005,2.287783613142239,0,0,4,0,3,0,1,0
1,291.7907470348322,2.96,2.3103693548928277,0,1,4,0,3,0,1,2
1,81.93435217917762,5.6499999999999995,1.56946782928535,0,1,4,0,3,0,0,0
4,542.5433808521489,1.93,0.5323977643588858,0,1,4,0,3,0,2,0
4,418.79339049548787,4.319999992,0.8274972624005107,0,1,4,0,3,0,1,0
4,474.58631636061506,4.279999972000001,1.105173033020196,0,0,4,0,3,0,1,0
4,623.293435845321,4.199999988,0.5411407801557695,0,0,4,0,3,0,2,0
4,436.1840445114767,2.940000002,1.0425500678045987,0,0,4,0,3,0,1,0
4,462.44364335594486,2.920000002,1.8090043443987043,0,0,4,0,3,0,1,0
1,635.787539023513,4.0,0.814304711053528,0,0,4,0,3,0,2,2
2,554.2014699941548,2.899999998,2.6657116055837218,1,0,4,0,3,0,2,2
1,653.5476759259161,3.9100000030000004,0.6499516753496488,0,0,4,0,3,0,2,2
2,605.0368015461597,5.54999998,2.4396652296614643,0,0,4,0,3,0,2,2
0,63.589198603974964,1.909999996,1.6157294317015696,0,0,4,0,3,0,0,2
4,216.06397072379107,1.899999999,2.0321183664645077,0,0,3,0,3,0,1,0
0,110.21328636412584,5.4999999950000005,1.7086582713724412,0,1,3,0,3,0,1,2
0,316.50498882959545,3.880000003,1.570487302396232,0,1,3,0,3,0,1,2
0,450.89660558340927,2.86,2.200840311913536,0,1,3,0,3,0,1,2
4,465.5306810772176,3.849999997,1.0678171361169673,0,0,3,0,3,0,1,0
4,282.9746000823753,1.8800000030000001,1.7169233045698955,0,0,3,0,3,0,1,0
2,347.89795092555045,5.400000015,2.5184169459596824,1,0,3,0,3,0,1,1
2,392.14860055801546,2.819999992,0.8878560721446406,0,0,3,0,3,0,1,1
2,678.909296062604,5.0,0.7318266709830477,0,0,3,0,3,0,2,2
2,200.42727931285216,3.820000003,2.0090340750870372,0,0,3,0,3,0,1,0
4,613.4232976752269,2.799999998,2.908948787388402,1,0,3,0,3,0,2,1
2,165.70453068171486,1.870000005,1.5730283937127179,0,0,3,0,3,0,1,0
2,598.509121722103,5.350000025,2.5365663265991465,1,1,3,0,3,0,2,2
1,299.3995389500692,3.79,1.6755873062743583,0,0,3,0,3,0,1,1
2,304.6775083778881,1.849999994,1.086633775084622,0,0,3,0,3,0,1,0
4,265.56175057588007,4.96,1.7126681216111355,0,0,3,0,3,0,1,0
4,315.4080841568904,3.7299999880000003,1.6047212862294298,0,0,3,0,3,0,1,0
4,286.96849759350994,3.699999997,1.1309337199858012,0,0,3,0,3,0,1,0
4,528.625392627772,2.74000001,1.382828865750347,0,0,2,0,3,0,2,0
4,260.94909703297213,5.24999997,1.4802351360652324,0,0,2,0,3,0,1,0
4,399.5138355168345,4.92,2.648226540235413,1,0,2,0,3,0,1,0
4,322.61648509689536,2.699999988,1.2687055828965437,0,0,2,0,3,0,1,0
4,477.3897964441078,3.640000009,2.812879321895123,1,0,2,0,3,0,1,1
4,554.6152568841726,4.880000004,0.533733638921643,0,1,2,0,3,0,2,0
4,617.6039677480851,3.610000015,0.8209876778192616,0,1,2,0,3,0,2,1
2,539.3766622772703,1.840000004,0.567698079667782,0,0,2,0,3,0,2,1
2,566.9373023198327,1.829999998,2.4191891969572,0,0,2,0,3,0,2,1
4,422.87311985295287,1.8199999930000001,0.8113804986956442,0,0,2,0,3,0,1,0
1,382.146798191081,2.659999996,1.935195672063108,0,0,2,0,3,0,1,2
4,453.3578773374406,3.549999982,2.4447102678469665,0,0,2,0,3,0,1,0
4,76.2078996047399,4.840000004,1.7234001597390767,0,0,2,0,3,0,0,0
1,447.3640387994549,5.20000002,0.7448342545598836,0,1,2,0,3,0,1,2
2,404.5989496532206,3.5200000119999997,2.5936107039316045,1,1,2,0,3,0,1,2
1,521.9982208914791,2.6399999860000003,1.0155559857530538,0,0,1,0,3,0,2,2
4,585.3670418383464,1.75,0.7360727309076758,0,0,1,0,3,0,2,0
1,361.1645276082194,5.14999999,2.4188346461706614,0,0,1,0,3,0,1,2
4,525.0476162194475,2.0,0.5697583607797416,0,1,1,0,3,0,2,0
1,142.8514622804282,2.5,2.044464554945862,0,1,1,0,3,0,1,0
2,413.3983241839211,3.489999994,1.5509557873748219,0,0,1,0,3,0,1,1
4,155.7339672009669,5.099999965,1.5860000964606442,0,0,1,0,3,0,1,0
4,384.48513905129454,4.799999996,2.5110842281002537,1,0,1,0,3,0,1,0
4,696.8894355566628,3.0,0.616740327912096,0,0,1,0,3,0,2,0
4,284.9437445742439,1.99,2.354119767286722,0,0,1,0,3,0,1,0
2,362.2690880188881,1.98,2.26371470822249,0,0,1,0,3,0,1,0
1,433.4227657860338,4.9999999850000005,2.7233101306032705,1,0,1,0,3,0,1,2
1,312.3217087896047,4.75,1.942896210048998,0,0,1,0,3,0,1,2
4,595.0156253763238,6.0,0.9002428352259537,0,0,1,0,3,0,2,0
4,569.2887981102159,5.95,0.6162213478334861,0,0,1,0,3,0,2,0
4,136.7893856741855,3.459999979,1.6050368647809583,0,0,1,0,3,0,1,0
2,396.37647457647876,1.970000001,2.3005192678234536,0,0,0,0,3,0,1,1
2,549.4178183707303,4.760000004,0.6057633505965944,0,0,0,0,3,0,2,1
2,316.56575872535564,1.960000001,1.1206159324665248,0,0,0,0,3,0,1,0
2,490.65888774579344,3.399999991,2.426965936724688,0,0,0,0,3,0,1,1
4,319.08399477960876,5.9,1.076065026834773,0,0,0,0,3,0,1,0
2,237.92323714465576,4.72,1.452807022640174,0,1,0,0,3,0,1,0
1,369.46948238620143,4.639999984,2.3672841013495614,0,1,0,0,3,0,1,2
1,140.76913585668254,5.850000005,1.5760657334855446,0,1,0,0,3,0,1,0
4,493.54604579815333,2.98,2.4283699882128085,0,0,0,0,3,0,1,0
4,447.0026573304481,4.599999996,1.175563923591946,0,0,0,0,3,0,1,0
4,690.327036344149,1.940000001,2.895166354380602,1,0,0,0,3,0,2,1
0,550.0130986700002,2.96,0.7345223469474791,0,0,0,0,3,0,2,2
4,394.8515172348137,5.800000005,2.378643875347849,0,0,0,0,3,0,1,0
4,505.1347497039344,1.909999996,0.685467397271929,0,0,0,0,3,0,2,0
4,518.2555840952905,2.940000002,2.6128001261807157,1,0,0,0,3,0,2,1
2,624.99232607517,4.520000012000001,0.8412522094408021,0,1,0,0,3,0,2,2
4,401.60179771702906,4.48000002,1.9661678433192655,0,1,0,0,3,0,1,0
4,196.39529524812232,4.399999976,1.3339169309418673,0,0,0,0,3,0,1,0
4,354.5447179575785,3.25,2.0118191870903,0,0,0,0,3,0,1,0
4,519.8485248946406,5.749999995,0.6195521946446576,0,0,0,0,3,0,2,0
2,490.96910785581093,5.700000005,2.703371732651907,1,0,0,0,3,0,1,2
0,274.9715317267602,2.920000002,2.285521577129105,0,0,0,0,3,0,1,2
0,289.29302127468793,5.6499999999999995,1.3641823296676705,0,0,0,0,3,0,1,2
4,35.960584745938455,5.54999998,1.6763377882548756,0,0,0,0,3,0,0,0
4,521.3271481356225,5.4999999950000005,2.065525121011828,0,0,6,1,3,0,2,1
4,363.2580178374375,1.8800000030000001,2.044512552144567,0,0,6,1,3,0,1,0
4,411.705985535478,2.899999998,2.0993397201045054,0,0,6,1,3,0,1,0
1,465.4732996112665,1.870000005,0.887320778230128,0,0,6,1,3,0,1,2
4,414.73711655965565,5.400000015,2.482950946921102,0,0,6,1,3,0,1,1
4,53.268362595100115,2.880000002,1.6493159119985321,0,0,6,1,3,0,0,1
4,440.57977202154416,4.360000016,2.5005843785124213,1,0,6,1,3,0,1,1
4,680.8615159737254,4.319999992,2.8212539031295796,1,0,6,1,3,0,2,2
2,568.9747678443161,1.849999994,0.7581793384220441,0,0,6,1,3,0,2,2
4,298.128583004899,2.86,1.3900987709711217,0,0,6,1,3,0,1,0
1,349.98264028125885,4.279999972000001,1.8274221308304914,0,1,6,1,3,0,1,2
4,509.50831003638245,2.819999992,0.8372823846777551,0,1,6,1,3,0,2,1
1,296.47599824810834,2.7600000060000003,1.1478737824005278,0,0,6,1,3,0,1,2
2,573.6309190061498,4.0,0.6229723551558057,0,0,6,1,3,0,2,2
4,238.61935536450287,5.350000025,2.203350909877432,0,0,6,1,3,0,1,0
4,414.91546784012104,3.9699999999999998,1.7409805808982834,0,0,6,1,3,0,1,0
1,526.2030619736556,2.74000001,0.5781651863278504,0,0,6,1,3,0,2,2
2,218.87759438076324,4.199999988,1.2591205383760216,0,0,5,1,3,0,1,0
1,326.391023218996,2.699999988,1.5203281841757816,0,0,5,1,3,0,1,2
2,317.6911940017769,3.94,1.356427587705233,0,0,5,1,3,0,1,1
2,567.1318742699226,2.680000008,0.545644607174897,0,0,5,1,3,0,2,2
2,378.74433504771866,1.840000004,1.2192911195392724,0,0,5,1,3,0,1,1
2,468.2999766224289,1.829999998,0.7028765579971514,0,0,5,1,3,0,1,1
2,549.9720065111641,3.9100000030000004,0.5144750757670256,0,1,5,1,3,0,2,2
4,500.95233035052803,3.880000003,1.3830608326030378,0,0,5,1,3,0,2,1
0,268.2225647575906,1.8199999930000001,1.4661812890541202,0,0,5,1,3,0,1,2
2,478.0110200393677,1.799999997,2.7861876520999056,1,0,5,1,3,0,1,2
1,534.5475292967841,5.24999997,0.8207410411758438,0,0,5,1,3,0,2,2
1,239.90030749030802,5.20000002,2.2510213022041174,0,0,5,1,3,0,1,1
4,538.8598231461484,5.14999999,1.1589020118795155,0,0,4,0,3,0,2,0
0,357.3687562218766,2.659999996,1.7439259394511208,0,0,4,0,3,0,1,2
0,175.53383990475763,4.0,1.5768865991116674,0,0,4,0,3,0,1,2
4,320.9668126832354,5.0,1.7100550914141532,0,0,4,0,3,0,1,0
4,340.31917433382705,1.75,2.4065193563935496,0,0,4,0,3,0,1,0
1,605.1929515919888,5.099999965,0.5461376938088964,0,1,4,0,3,0,2,2
4,508.5713885897642,4.9999999850000005,1.3229298903186084,0,0,4,0,3,0,2,0
4,242.24382592831947,3.849999997,1.350719090308588,0,0,4,0,3,0,1,0
4,588.413954564503,4.96,0.7368586495528866,0,0,4,0,3,0,2,0
2,595.5177474702135,4.92,0.5267130590362639,0,0,4,0,3,0,2,1
4,478.8250240193858,3.820000003,2.2975354819784277,0,0,4,0,3,0,1,0
4,465.3134587037869,4.75,2.7068293778721584,1,1,4,0,3,0,1,1
4,433.741411956353,4.880000004,1.2773902793792233,0,1,4,0,3,0,1,0
4,211.8222952088306,3.79,2.132567319845905,0,0,4,0,3,0,1,0
4,602.3970415531467,3.7299999880000003,2.987856897868627,1,0,4,0,3,0,2,1
2,502.8419439381015,2.599999994,0.9105991388760997,0,0,4,0,3,0,2,1
2,291.85903993797905,1.99,1.1916573034462539,0,0,4,0,3,0,1,0
2,397.5515057720348,6.0,2.545144518185595,1,0,4,0,3,0,1,1
4,731.7436187762137,1.98,0.508186930540879,0,0,4,0,3,0,2,0
4,444.9113407463139,4.840000004,1.9816987615663726,0,0,3,0,3,0,1,0
4,399.1413518306778,2.5,1.6950630641379045,0,0,3,0,3,0,1,0
4,427.2022521289425,4.799999996,2.3018026011560835,0,0,3,0,3,0,1,0
4,141.9116242080446,1.970000001,1.8224180127750487,0,1,3,0,3,0,1,0
4,219.59401323053768,4.760000004,1.790416664870642,0,0,3,0,3,0,1,0
1,240.50999380882578,1.949999999,2.2758333368239194,0,0,3,0,3,0,1,1
4,161.28978319629826,2.98,1.8749493544249745,0,0,2,0,3,0,1,0
1,591.7638418550755,3.699999997,2.9653857557856256,1,0,2,0,3,0,2,2
4,228.02807877793828,1.940000001,2.2449564795541415,0,1,2,0,3,0,1,0
4,521.0963338788198,1.93,2.5171329479872324,1,0,2,0,3,0,2,1
4,183.89617652704254,3.640000009,1.5563455989596036,0,0,2,0,3,0,1,0
4,633.7491015412572,4.72,2.895060875558152,1,0,2,0,3,0,2,1
4,236.78733562606175,4.639999984,1.6211019610885986,0,0,2,0,3,0,1,0
4,517.2120504360735,2.96,1.3653201242566846,0,1,2,0,3,0,2,0
4,656.2808549822441,3.610000015,2.8483336449490824,1,1,2,0,3,0,2,1
2,241.23105142593502,5.95,1.442667114878394,0,1,2,0,3,0,1,0
0,534.7066000338831,1.909999996,1.4140151748827519,0,0,2,0,3,0,2,2
0,524.4107515138475,1.899999999,1.8909256538109747,0,0,2,0,3,0,2,2
4,395.0925349797747,2.940000002,2.6236154462961374,1,0,2,0,3,0,1,0
4,556.0223945040076,5.9,1.3252796676754757,0,0,2,0,3,0,2,0
1,426.96624917933724,5.850000005,2.5737609733917446,1,0,2,0,3,0,1,2
4,389.57776493950445,1.870000005,0.9074297652846504,0,0,1,0,2,0,1,0
4,390.61794619903594,1.849999994,0.9314586215907166,0,0,1,0,2,0,1,0
4,374.11007474603906,2.920000002,1.627332491155214,0,0,1,0,2,0,1,0
4,498.9664125896005,5.800000005,1.1582627072481269,0,0,1,0,2,0,1,0
4,21.958349969947065,1.840000004,1.7109283045533406,0,0,1,0,2,0,0,0
4,583.2242749227751,1.829999998,0.5311846919267883,0,1,1,0,2,0,2,0
4,401.7163156205343,5.749999995,1.1918185206086291,0,1,1,0,2,0,1,0
4,663.4155010068018,2.899999998,2.8688546048774697,1,0,1,0,2,0,2,1
2,465.42827612206054,4.599999996,2.698169171356473,1,0,1,0,2,0,1,1
2,691.7318383068426,2.880000002,0.5717817192073913,0,0,1,0,2,0,2,2
2,341.73944359868284,3.549999982,2.510833609867355,1,0,1,0,2,0,1,1
1,72.39504205104426,1.8199999930000001,1.6096880756016199,0,0,1,0,2,0,0,0
4,384.73839132630957,2.86,2.5421145026254184,1,0,1,0,2,0,1,0
4,341.30084589815635,4.520000012000001,1.2002494787608915,0,0,1,0,2,0,1,0
4,417.5971285502684,1.799999997,1.8755121604263714,0,0,1,0,2,0,1,0
4,622.8050676363908,3.5200000119999997,2.965308135439029,1,1,1,0,2,0,2,1
4,290.16413248059735,3.489999994,1.3170657446479257,0,1,1,0,2,0,1,0
4,512.8694945541025,1.75,2.7117950670074764,1,1,1,0,2,0,2,1
4,565.3606773444897,2.819999992,2.693119816547389,1,0,1,0,2,0,2,1
2,457.77944420805494,3.459999979,0.8851070823320322,0,0,1,0,2,0,1,1
2,294.8866703408768,2.799999998,1.1088654742670265,0,0,1,0,2,0,1,0
4,480.30254114147954,2.7600000060000003,0.819940723168981,0,0,1,0,2,0,1,0
2,580.5557564266388,2.0,1.2200673772974455,0,0,1,0,2,0,2,1
2,327.02866190401795,2.74000001,1.809603806218965,0,0,1,0,2,0,1,0
4,522.218066365814,3.399999991,2.820191445165991,1,0,1,0,2,0,2,1
4,179.1276170155177,3.25,1.4914542492917078,0,0,0,0,2,0,1,0
4,549.0007841375261,5.700000005,2.969732215743944,1,0,0,0,2,0,2,1
2,527.4637706706255,5.6499999999999995,1.4980905483714846,0,0,0,0,2,0,2,1
1,425.8552738139191,4.0,1.9725689852797086,0,1,0,0,2,0,1,2
4,635.5234138111109,2.699999988,2.9119162592911763,1,1,0,0,2,0,2,1
0,286.5948843234476,1.99,2.0039692161639264,0,0,0,0,2,0,1,2
4,368.7376635422538,5.54999998,1.467252795409765,0,1,0,0,2,0,1,0
4,492.3154933333832,1.98,1.8138235514780234,0,1,0,0,2,0,1,0
4,375.3625416477169,1.970000001,1.8594020520794872,0,0,0,0,2,0,1,0
2,652.0182545560497,5.4999999950000005,0.7626327823502383,0,0,0,0,2,0,2,2
2,139.38203553468855,2.680000008,1.511618999481943,0,0,0,0,2,0,1,0
0,405.10259630345234,3.9699999999999998,1.8158807054073518,0,0,0,0,2,0,1,2
0,310.75645996905513,3.94,2.448150428864634,0,0,0,0,2,0,1,2
0,550.5996933897607,3.9100000030000004,0.515099970892043,0,0,0,0,2,0,2,2
2,436.01912121618284,4.48000002,2.5347303980367406,1,0,6,1,2,0,1,2
2,496.1617370639882,4.399999976,1.175523507217293,0,0,6,1,2,0,1,2
2,239.61268121058845,3.880000003,2.2884814233684914,0,0,6,1,2,0,1,0
2,497.331597602785,2.659999996,2.4308721011088936,0,0,6,1,2,0,1,2
2,402.8211746606897,5.400000015,2.649075214578233,1,0,6,1,2,0,1,2
2,518.7674357549832,1.949999999,2.87964928771661,1,0,6,1,2,0,2,2
4,494.5386217588262,3.849999997,2.7500314776459645,1,0,6,1,2,0,1,1
4,219.4020023641919,4.360000016,2.082969242261538,0,0,6,1,2,0,1,0
4,370.15954474047595,1.940000001,2.3136283834696414,0,0,6,1,2,0,1,0
0,371.00906643312345,5.350000025,2.255299387602349,0,0,6,1,2,0,1,2
4,389.2756047230428,4.319999992,1.7946927653976783,0,0,6,1,2,0,1,1
4,306.93481062116,1.93,2.4214887023895826,0,0,6,1,2,0,1,0
2,210.43964301152783,1.909999996,1.632418681969192,0,0,6,1,2,0,1,0
1,471.8076512929031,4.279999972000001,2.5499101473971275,1,1,6,1,2,0,1,2
0,362.87437631193285,2.6399999860000003,2.3594993172544387,0,1,6,1,2,0,1,2
4,160.85432480264834,5.24999997,1.7245441229609997,0,0,6,1,2,0,1,0
1,31.918204899862495,3.820000003,1.7853478464484462,0,0,6,1,2,0,0,0
1,183.91337759404962,3.79,2.102806455333006,0,0,6,1,2,0,1,1
4,228.54999698202602,1.899999999,1.3327048260833456,0,0,6,1,2,0,1,0
0,289.4828817722564,2.599999994,1.8901348917813736,0,0,5,1,2,0,1,2
0,568.2389909768046,5.20000002,2.7498344581493104,1,0,5,1,2,0,2,2
0,225.54394244789404,5.14999999,1.2776105994481088,0,0,5,1,2,0,1,2
0,257.2774504719518,5.099999965,2.2235262239420766,0,0,5,1,2,0,1,2
4,559.7978272934056,1.870000005,0.5996286092510015,0,1,5,1,2,0,2,1
1,645.6292280878905,2.5,0.8204792275707802,0,1,5,1,2,0,2,2
1,431.5574821476976,3.7299999880000003,2.7125096211831723,1,0,5,1,2,0,1,2
4,516.7221226320879,1.849999994,2.7583010314339296,1,0,5,1,2,0,2,1
2,438.7147492357437,3.0,1.9219009360052246,0,0,5,1,2,0,1,1
1,245.41442498706047,1.840000004,1.992401050553467,0,0,5,1,2,0,1,2
1,108.31400967058502,4.199999988,1.524216273608687,0,0,5,1,2,0,1,0
2,381.3479408822569,4.9999999850000005,1.9918322825808055,0,0,5,1,2,0,1,1
4,507.0027122521558,4.75,2.6893120116325653,1,0,5,1,2,0,2,1
2,457.8247282921382,4.0,0.8864373630941265,0,0,5,1,2,0,1,1
4,385.861164990757,6.0,1.7513810578111424,0,0,5,1,2,0,1,0
4,527.6598608982061,5.95,2.690286709239458,1,0,5,1,2,0,2,1
4,486.21096635924164,5.0,0.6774599339846086,0,0,5,1,2,0,1,1
2,334.819536872524,3.699999997,1.00299163364513,0,0,4,0,2,0,1,0
1,348.21391200333017,5.9,1.782137680052947,0,0,4,0,2,0,1,2
1,301.95730905081854,4.96,2.043647959895307,0,0,4,0,2,0,1,2
2,319.1555689556835,3.640000009,2.267859650330127,0,0,4,0,2,0,1,0
1,385.0759023185657,1.8199999930000001,0.9623943709159437,0,0,4,0,2,0,1,2
4,147.9825736879263,2.98,1.9946272270976286,0,1,4,0,2,0,1,0
4,200.84350960810207,5.850000005,1.3584465746389593,0,1,4,0,2,0,1,0
4,211.91244156267788,1.799999997,1.2909877433085022,0,1,4,0,2,0,1,0
2,638.22985772758,2.96,0.657209107382037,0,1,4,0,2,0,2,2
2,467.0997281866421,1.75,0.8099931004773426,0,1,4,0,2,0,1,1
2,334.2272144021008,3.610000015,2.497426911090524,0,0,4,0,2,0,1,0
1,371.96868349341975,5.800000005,1.6419880195253007,0,0,4,0,2,0,1,2
4,497.61994299888306,2.0,2.3726500494179947,0,0,4,0,2,0,1,0
2,433.5155437146923,5.749999995,2.5440064083946403,1,0,4,0,2,0,1,1
2,385.21416494010197,3.549999982,2.483434747062767,0,0,4,0,2,0,1,0
4,555.0433891645014,2.940000002,2.9530426918070405,1,0,4,0,2,0,2,1
4,389.51430138677216,2.920000002,1.1481659490721612,0,0,4,0,2,0,1,0
4,476.51235741500807,5.700000005,0.6819399443235337,0,1,4,0,2,0,1,0
4,176.28410231867468,2.899999998,1.8066298920969475,0,0,4,0,2,0,1,0
4,527.7693006351459,2.880000002,2.9082993351022814,1,0,4,0,2,0,2,1
4,429.83936555312135,2.86,1.0055441477135794,0,0,4,0,2,0,1,0
4,67.13972689679841,3.5200000119999997,1.8597380832178374,0,0,4,0,2,0,0,0
4,286.05540587560375,5.6499999999999995,1.5240163355539287,0,0,4,0,2,0,1,0
4,152.00694927506402,1.98,2.059264722594057,0,0,4,0,2,0,1,0
0,99.59467395633591,2.819999992,1.5905042943414562,0,0,3,0,2,0,0,2
0,545.2451497961969,5.54999998,2.9712291870665632,1,0,3,0,2,0,2,2
0,391.4388755376558,5.4999999950000005,2.448270023506409,0,0,3,0,2,0,1,2
0,497.5626618770739,3.489999994,2.432428946631928,0,0,3,0,2,0,1,2
2,406.33556752756573,4.92,1.4173053551200925,0,0,3,0,2,0,1,1
4,491.38395488009337,2.799999998,2.413051644959719,0,1,3,0,2,0,1,0
1,279.30816336960214,5.400000015,1.8044364040730263,0,1,3,0,2,0,1,2
0,520.5991345391394,2.7600000060000003,2.643206240135798,1,0,3,0,2,0,2,2
0,380.1114179818075,2.74000001,2.4554761456703456,0,0,3,0,2,0,1,2
4,217.6840713293557,3.459999979,2.175359322243321,0,0,3,0,2,0,1,0
4,390.3469911024757,5.350000025,1.1028844658676025,0,0,3,0,2,0,1,0
4,441.2608490570656,1.970000001,1.9343020115295602,0,0,3,0,2,0,1,0
1,490.2776750547922,3.399999991,2.7326992195499304,1,0,3,0,2,0,1,2
4,404.98296905445727,2.699999988,2.05992514779382,0,0,3,0,2,0,1,0
4,460.14240082936647,4.880000004,2.579499783465457,1,0,3,0,2,0,1,0
4,312.48328274786127,4.840000004,1.834106827659515,0,0,3,0,2,0,1,0
4,381.75479393653495,4.799999996,2.6072313032632914,1,0,3,0,2,0,1,1
4,139.661706089203,3.25,1.9588966460218844,0,1,3,0,2,0,1,0
1,581.3845108068537,5.24999997,2.6281209384007544,1,0,3,0,2,0,2,2
1,431.01995916809676,4.0,1.6820781973934391,0,0,3,0,2,0,1,2
1,546.3441588845955,4.760000004,2.1662190811767124,0,0,3,0,2,0,2,2
4,618.489172036165,1.960000001,0.6433869118340347,0,0,3,0,2,0,2,0
4,229.42467975128008,1.949999999,1.5945519974141606,0,0,3,0,2,0,1,0
4,532.5941650672964,5.20000002,0.8484514759445284,0,0,3,0,2,0,2,0
1,312.2776869974415,2.680000008,1.0756660527535093,0,0,3,0,2,0,1,2
4,126.36229047227461,4.72,1.8532860275928418,0,0,3,0,2,0,1,0
4,208.49100576726522,1.940000001,1.8516676248607027,0,0,3,0,2,0,1,0
4,410.1323225662579,5.14999999,2.4984250629656217,0,0,3,0,2,0,1,0
4,212.829379428433,4.639999984,1.687632146652492,0,0,3,0,2,0,1,0
4,519.5269228331928,4.599999996,2.860793669135049,1,0,2,0,2,0,2,1
4,321.0688662494636,4.520000012000001,1.3373903697495688,0,1,2,0,2,0,1,0
4,200.46936768084612,3.9699999999999998,1.6475565555679865,0,0,2,0,2,0,1,0
4,412.10619117230755,1.93,2.4259917485020903,0,0,2,0,2,0,1,0
4,200.6860227293525,3.94,2.142758120463056,0,0,2,0,2,0,1,0
4,370.65168192517984,4.48000002,0.9170109801139479,0,0,2,0,2,0,1,0
4,487.9095867586538,1.909999996,1.7974797384267798,0,0,2,0,2,0,1,0
4,505.3034151000942,2.659999996,0.6894532684683445,0,0,2,0,2,0,2,0
4,395.8147066318298,2.6399999860000003,0.8733062503302551,0,0,2,0,2,0,1,0
2,624.3878472291555,5.099999965,0.7614431657628937,0,0,2,0,2,0,2,2
4,453.1400206789076,4.9999999850000005,0.7375612129950622,0,0,2,0,2,0,1,0
4,393.2439357834297,3.9100000030000004,0.8658787856830024,0,0,2,0,2,0,1,0
2,500.19972144839653,1.899999999,2.7261038103693003,1,0,2,0,2,0,2,1
2,228.42896241593115,4.399999976,2.2201907967736294,0,1,2,0,2,0,1,0
0,204.76549201253687,4.75,2.1887351623866946,0,0,2,0,2,0,1,2
4,489.14959724100777,3.880000003,2.7397159930111505,1,0,2,0,2,0,1,1
4,225.0716473342233,1.8800000030000001,2.244506515577495,0,0,2,0,2,0,1,0
4,415.4333100811336,2.5,2.0221978209967983,0,0,2,0,2,0,1,0
2,569.8034821844838,3.849999997,2.3632506195815917,0,0,2,0,2,0,2,1
4,220.28153533334157,6.0,2.2446293781746887,0,0,2,0,2,0,1,0
1,157.1389278323101,3.820000003,2.0020910928067828,0,0,2,0,2,0,1,0
1,461.6316048489334,3.79,0.7691180395098571,0,0,1,0,2,0,1,2
1,493.221281918255,5.95,0.6754815112073513,0,0,1,0,2,0,1,2
4,520.7419068407593,3.7299999880000003,0.9122117032433381,0,0,1,0,2,0,2,0
4,194.9982142600944,3.699999997,2.0532553347365767,0,0,1,0,2,0,1,0
2,311.3545089675453,3.640000009,1.804778995614678,0,0,1,0,2,0,1,0
4,394.7088584384518,1.870000005,1.866423498127206,0,1,1,0,2,0,1,0
4,145.80620380712622,3.610000015,1.4640001447454378,0,1,1,0,2,0,1,0
4,501.83542482508216,2.98,2.557298175447781,1,1,1,0,2,0,2,1
